h,coef,se,t,pvalor,ci_low,ci_high,nobs
0,0.6800399043995113,0.2825200306316501,2.4070502288956215,0.016081957826005654,0.21529445401044695,1.1447853547885758,269
1,1.8836644781636998,0.5201088937959835,3.62167327002599,0.0002927036573451906,1.028085347869307,2.7392436084580924,268
2,2.23877878491994,0.6956802264253018,3.2181147312806764,0.0012903619188676687,1.0943848124503186,3.383172757389562,267
3,2.2625643241630216,0.7811615485638033,2.896410260237254,0.0037745858133799667,0.9775535767755652,3.5475750715504777,266
4,1.9044704107873531,0.848646759222218,2.2441261809952517,0.024824283890791003,0.5084464918668046,3.3004943297079015,265
5,1.9871317878798178,0.8616286862118381,2.3062507315259766,0.021096626356686524,0.5697525990613441,3.4045109766982913,264
6,2.5908590227855623,0.9293434009205488,2.7878381879284033,0.00530610395170448,1.0620891282712597,4.119628917299865,263
7,2.6199092845159004,1.0056533245184058,2.605181348921151,0.009182564320914292,0.9656095656831227,4.274209003348679,262
8,2.6225876612831933,1.0497252063207978,2.498356375069959,0.012477069073073653,0.8957896968854808,4.349385625680906,261
9,2.863664219853902,1.1403914183807542,2.5111239647173327,0.01203474271012193,0.9877203366175615,4.739608103090243,260
10,2.735362968637929,1.1024686017792915,2.481125507087715,0.013096824970900658,0.9218021187109944,4.548923818564863,259
11,1.742877351835078,1.0796883001917739,1.6142412134367934,0.10647511573247409,-0.03320990198038998,3.518964605650546,258
12,1.580774846713257,1.1674758377029446,1.354010760362711,0.17573294479146284,-0.3397229063080869,3.501272599734601,257
13,1.1056565822589473,1.1472865764619813,0.9637143891882591,0.33518913820689555,-0.7816298360210119,2.992943000538906,256
14,0.5054542363588722,1.0732577305146733,0.470953268714389,0.6376741067629661,-1.2600547303377656,2.27096320305551,255
15,0.3147761132095135,1.1012337755642412,0.2858395012886624,0.7750010520976294,-1.4967534475936632,2.1263056740126904,254
16,0.7310173320452599,0.9759261725262055,0.7490498283830282,0.4538271731037592,-0.8743812217603483,2.336415885850868,253
17,1.3489034385493348,1.0711023026622344,1.2593600398361793,0.2079003160474383,-0.4130598493300408,3.1108667264287106,252
18,1.110314532264671,1.0436763373349205,1.0638494833560321,0.2873968906662586,-0.6065330426512732,2.827162107180615,251
19,0.12899907421491935,1.2179055250542836,0.10591878562105192,0.9156467891395433,-1.874455514499377,2.132453662929216,250
20,0.1875759495183554,1.3574743207051987,0.13818010894004312,0.8900980750503846,-2.0454693080416964,2.420621207078407,249
21,-0.06268227233776974,1.3542358399479253,-0.046286082888029365,0.9630822316675439,-2.290400229052107,2.1650356843765675,248
22,0.015370894199625593,1.4222112072722572,0.010807743688862035,0.9913768360486529,-2.3241665417632373,2.354908330162489,247
23,-0.06116375276366175,1.33226235284629,-0.045909690860054295,0.9633822301336616,-2.2527353231958087,2.1304078176684853,246
24,-0.8490957287063103,1.3189050742416908,-0.6437883554239118,0.519712685784437,-3.0186945758338917,1.3205031184212712,245
