h,coef,se,t,pvalor,ci_low,ci_high,nobs
0,0.7646874129927349,0.18843974742714112,4.057994257758151,4.949598460699772e-05,0.4547040284750878,1.074670797510382,269
1,1.5960313285338503,0.3967756049698164,4.022503673468695,5.758275583739051e-05,0.9433354583585023,2.248727198709198,268
2,1.9156255840013652,0.5743200135904507,3.33546722849781,0.0008515619018415519,0.9708691616450738,2.8603820063576566,267
3,1.9387316591002173,0.6532208921608562,2.96795721381,0.0029978605749292424,0.8641832914956087,3.013280026704826,266
4,1.8445614111902533,0.6969760056064642,2.6465206784058988,0.008132453292499403,0.6980358819676196,2.9910869404128873,265
5,1.7146439247528242,0.7209625491501619,2.37827044799202,0.017394063243933364,0.5286605314008079,2.9006273181048403,264
6,1.4906582628045524,0.6972513155040609,2.1379067054565786,0.032524315921908076,0.34367984880037206,2.6376366768087327,263
7,1.3977165842379033,0.6896634909761682,2.026664601687901,0.04269672494101665,0.2632201415821067,2.5322130268937,262
8,1.6332549034896582,0.7243680757686519,2.25473065161873,0.024150240478677233,0.4416694188502257,2.8248403881290907,261
9,1.9348961776148819,0.7352188284357665,2.63172827297081,0.0084951776547956,0.725461204838046,3.144331150391718,260
10,2.0561790902626553,0.7696645614390727,2.6715262638806374,0.007550716337055502,0.7900808866953808,3.32227729382993,259
11,1.9085618853750763,0.8043723395336552,2.372734356431984,0.017656957736108623,0.5853693868422136,3.231754383907939,258
12,1.7017736055472537,0.8481658827360616,2.0064160091627072,0.04481188167508258,0.3065407284464323,3.0970064826480748,257
13,1.4387884369642534,0.8653043801660592,1.6627541359355396,0.09636166077695615,0.015362731591086032,2.8622141423374208,256
14,1.4023189976012016,0.8913623626494148,1.573231108202796,0.11566531464237889,-0.06397208895708584,2.868610084159489,255
15,1.7749464977921359,1.0066066732242989,1.7632969709079511,0.07785041593304014,0.11907852033816413,3.4308144752461076,254
16,2.256337099812435,1.0344412492141903,2.1812133859960183,0.02916763719473949,0.554681244855092,3.957992954769778,253
17,2.5202152667970967,0.9869676930869299,2.553493173535035,0.010664836919194703,0.896653411669097,4.143777121925097,252
18,3.037895020333054,0.9569912885884208,3.1744228568830586,0.0015013479327493327,1.463644350605102,4.6121456900610065,251
19,2.8392494423485526,0.9683412828101089,2.9320751812925936,0.0033670522607217356,1.2463280321259234,4.432170852571182,250
20,2.5708253575493494,1.0551967525374182,2.4363469195363976,0.014836447715342212,0.8350266996252964,4.306624015473402,249
21,2.3412864892953866,1.1314552090926417,2.0692701491674215,0.03852074318273505,0.480042670337991,4.202530308252783,248
22,2.296729101957342,1.092599532460013,2.102077690612043,0.035546470791983725,0.49940287106062065,4.094055332854063,247
23,1.818551121902803,1.102283933412698,1.6498028019627615,0.09898327551424292,0.005294051438914815,3.631808192366691,246
24,1.543280176680509,1.1893710994684792,1.297559842651456,0.19443862891056174,-0.41323528194513925,3.4997956353061577,245
