h,coef,se,t,pvalor,ci_low,ci_high,nobs
0,0.7862312548765721,0.15399855457716927,5.1054456779501045,3.300157840938692e-07,0.5329036325971286,1.0395588771560156,269
1,1.5349172496769334,0.26980732440170485,5.688938404769395,1.2783156392296788e-08,1.091084201036129,1.9787502983177379,268
2,2.114904494062376,0.41938279696823044,5.042897585097146,4.585346994234481e-07,1.4250197930496369,2.804789195075115,267
3,2.1487999754787275,0.5011047576201472,4.288125272814879,1.801874671372857e-05,1.3244826491935853,2.9731173017638697,266
4,2.3151320760328344,0.5197842311174073,4.454025223227481,8.427519335948353e-06,1.4600870158446995,3.1701771362209694,265
5,2.304599061364017,0.5870610731317853,3.9256547007446927,8.649415926280913e-05,1.3388835960622303,3.270314526665804,264
6,2.3901225333031593,0.6424275705672261,3.7204544804838005,0.00019886458434189886,1.3333291797200724,3.446915886886246,263
7,2.4721401083850627,0.6360160518760599,3.8869146479762233,0.00010152643193354038,1.425893703048944,3.5183865137211816,262
8,2.7324916562117307,0.6288987063845617,4.344883569439011,1.3934955367367932e-05,1.6979532842091267,3.767030028214335,261
9,2.8149572677626837,0.6645325948229555,4.235995780632316,2.275410492635269e-05,1.721801149278922,3.9081133862464457,260
10,2.9676466330949136,0.7447967808586875,3.9845051823041833,6.762088152089418e-05,1.7424559285823726,4.192837337607455,259
11,2.679378378836116,0.7499712290456558,3.5726415561909564,0.00035339833864726495,1.4456757070560122,3.9130810506162197,258
12,2.6671760450757733,0.7835256526896353,3.4040698424104776,0.0006638977581425079,1.3782763464013232,3.9560757437502234,257
13,2.4975677420977056,0.8388716187333645,2.97729436343174,0.00290804652875167,1.117623929281321,3.87751155491409,256
14,2.405622643587996,0.8837893838412603,2.721941095436462,0.006489970939850109,0.9517891071691227,3.859456180006869,255
15,2.697475452038226,0.9683686960997663,2.7855872075405443,0.005343086545874805,1.1045089469541103,4.290441957122342,254
16,2.9505917825462546,0.9924980108316843,2.9728944041648457,0.0029500592410643947,1.317932554728134,4.583251010364375,253
17,3.189965414060529,0.94613342416974,3.3715809341159444,0.0007473807544343034,1.6335759313013065,4.746354896819751,252
18,3.191575141489265,0.9326571942632469,3.422023827318945,0.000621568662576773,1.657354056926224,4.7257962260523065,251
19,2.7983189497984857,0.9106409352230265,3.072911442437128,0.0021198138502510717,1.300314611356607,4.296323288240364,250
20,2.4102066001031552,0.9099096653553723,2.648841628868543,0.008076817078863428,0.9134052005935678,3.907007999612743,249
21,2.0682867916890446,0.8880482659805544,2.3290252015810298,0.019857730656348747,0.6074473941510325,3.529126189227057,248
22,2.1458347077043154,0.9323965802730231,2.3014184662453125,0.02136798912328865,0.6120423331551925,3.6796270822534383,247
23,2.30915640079994,0.9516200809488935,2.4265528303032444,0.015243030831366008,0.7437413676390103,3.87457143396087,246
24,1.8393411855844801,1.0269414764446019,1.7910866663526983,0.07327938850206937,0.1500224568331101,3.52865991433585,245
