h,coef,se,t,pvalor,ci_low,ci_high,nobs
0,0.3236807789694249,0.08946475263066929,3.617969864686848,0.00029692295850084665,0.1765112608919739,0.47085029704687587,269
1,0.47367678067230107,0.1370881262923094,3.455272119354032,0.0005497376814331159,0.2481668129214521,0.69918674842315,268
2,0.4300393007676129,0.19184078444854366,2.2416469052906725,0.024984201925169466,0.11446121034975854,0.7456173911854672,267
3,0.32566667369296354,0.22737539757494843,1.4322863298594823,0.15206189370090964,-0.04836585531782661,0.6996992027037536,266
4,0.14044225016575707,0.23753422598136442,0.591250585407323,0.5543525334922355,-0.2503015515735874,0.5311860519051015,265
5,0.09039552533191061,0.30150463711285247,0.29981470997434706,0.7643184942657666,-0.4055796027187317,0.5863706533825529,264
6,0.0521249435976452,0.38214794120821294,0.13639990688644055,0.8915051472843132,-0.5765084196898651,0.6807583068851555,263
7,0.01075566559653519,0.385207955661432,0.02792171199597079,0.977724591524586,-0.6229114214665205,0.6444227526595908,262
8,0.09986134977667852,0.3894549506911391,0.25641309630153986,0.797631876427711,-0.5407920441102454,0.7405147436636024,261
9,0.044312819245551444,0.39719735197506983,0.11156373280235954,0.9111693294794609,-0.6090768247534385,0.6977024632445413,260
10,0.15615656602258224,0.4338342039314178,0.3599452615941459,0.7188880685082644,-0.5575006994446001,0.8698138314897645,259
11,0.18643791843585958,0.4417440103619371,0.42204968049958197,0.6729887555106928,-0.540230978609527,0.9131068154812461,258
12,0.2542932686616852,0.40449238493996886,0.628672573649131,0.5295634370949982,-0.4110967045645636,0.919683241887934,257
13,0.2779074275047409,0.3943812523671212,0.7046669329150634,0.48101753418214355,-0.3708497326391735,0.9266645876486552,256
14,0.28857237119028156,0.3823516052865901,0.7547303769628044,0.4504107760294984,-0.34039601950615916,0.9175407618867223,255
15,0.22937195673426214,0.40008889358153055,0.5733024845577736,0.5664399034384862,-0.4287742732073556,0.8875181866758799,254
16,0.2095161413078061,0.3726078198555703,0.5622966833842039,0.5739138976525547,-0.40342372235460705,0.8224560049702192,253
17,0.15198777097423175,0.32918540728673507,0.46170871372145506,0.6442902214536728,-0.3895222240124474,0.693497765960911,252
18,0.05452712471063416,0.2994782408165581,0.18207374452968725,0.8555248531440142,-0.43811458143260396,0.5471688308538722,251
19,-0.04542219569269036,0.29361077938645613,-0.15470207118283213,0.8770561970861555,-0.5284119277834107,0.43756753639803,250
20,-0.05100442464143013,0.3107233590678285,-0.1641473778940973,0.8696151254393187,-0.562144350308008,0.4601355010251477,249
21,-0.0337537209473055,0.32617227241212926,-0.10348433573978531,0.9175785810134722,-0.570307109065258,0.5027996671706472,248
22,0.02649306991329002,0.35188408875062777,0.07528919539202313,0.9399846179116621,-0.5523562560814926,0.6053423959080727,247
23,0.014743115786438873,0.35612541377007595,0.041398662427269015,0.9669780791130961,-0.5710831898653361,0.6005694214382138,246
24,-0.12091572013800259,0.3600123298859019,-0.33586549709651387,0.7369722964850385,-0.7131360028003112,0.4713045625243061,245
