h,coef,se,t,pvalor,ci_low,ci_high,nobs
0,0.09984558178009184,0.12012914365713774,0.8311520313926695,0.40588774926905924,-0.09776685953589975,0.29745802309608343,140
1,0.23628644857190365,0.18555088195361283,1.2734320962752124,0.2028647540081585,-0.06894475224178945,0.5415176493855968,139
2,0.4166401762657581,0.2404061900129656,1.7330675896626782,0.08308365613845999,0.02117199369442968,0.8121083588370865,138
3,0.6183647699258316,0.26031813169607393,2.375419514180378,0.017529014825988024,0.19014144328578997,1.0465880965658731,137
4,0.6113670725830108,0.29772901080604497,2.053434668418271,0.04003043986539102,0.12160284980706682,1.1011312953589547,136
5,0.7409992143674208,0.30403736331570075,2.437197870309103,0.01480157749343537,0.2408577517130931,1.2411406770217486,135
6,0.8580227483599028,0.37058808566452756,2.3153004145325444,0.02059649709391324,0.2484053474417549,1.4676401492780506,134
7,0.8901907359787634,0.4413924576832078,2.016778312550286,0.04371865316348768,0.16410014308988663,1.61628132886764,133
8,1.0153777845087204,0.5110229311966317,1.9869515094578463,0.046927770677033256,0.17474506269026135,1.8560105063271795,132
9,1.0504324206493614,0.5663907979773706,1.8546071447497812,0.06365234710955255,0.11871955797658673,1.982145283322136,131
10,1.1921701555714677,0.59836866068053,1.9923673044901817,0.0463307719659291,0.20785370875199582,2.1764866023909395,130
11,1.2435738523612656,0.6477358849731116,1.9198779644775865,0.05487331590160746,0.17804832158049688,2.3090993831420343,129
12,1.3697020183252429,0.672617786620126,2.0363749600020746,0.04171271786798438,0.2632457593351356,2.47615827731535,128
