modelo,impulso,resposta,regime,h,lags,coef,se,pvalor,ci_low,ci_high,significativo_90,nobs,hac_maxlags
bloco_D_regimes_out2016_dln_petroleo_brl_para_dln_gasolina,dln_petroleo_brl,dln_gasolina,pre_out2016,24,3,-0.27344352199499866,0.7286500277124632,0.7074565867463454,-1.4719661628561345,0.9250791188661371,False,245,25
bloco_D_regimes_out2016_dln_petroleo_brl_para_dln_gasolina,dln_petroleo_brl,dln_gasolina,pos_out2016,24,3,-0.896227555303966,0.7249444237705126,0.21635795580848516,-2.0886550200811387,0.2961999094732066,False,245,25
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_transporte_mensal,dln_petroleo_brl,ipca_transporte_mensal,pre_out2016,3,3,0.1630458503856076,0.18331532326997793,0.3737729000665704,-0.1384810239707972,0.4645727247420124,False,266,4
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_transporte_mensal,dln_petroleo_brl,ipca_transporte_mensal,pos_out2016,3,3,0.6819841523469776,0.22358081199320193,0.002286278615571069,0.3142264428232042,1.049741861870751,True,266,4
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_transporte_mensal,dln_petroleo_brl,ipca_transporte_mensal,pre_out2016,6,3,0.22403653249481614,0.22253731258684495,0.314061206772545,-0.14200477324568928,0.5900778382353216,False,263,7
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_transporte_mensal,dln_petroleo_brl,ipca_transporte_mensal,pos_out2016,6,3,0.3442072703376624,0.26536546212342654,0.1945945394617863,-0.09228007250370923,0.780694613179034,False,263,7
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_transporte_mensal,dln_petroleo_brl,ipca_transporte_mensal,pre_out2016,12,3,0.07983322083985911,0.28742959483653885,0.7812052081008898,-0.392946390720214,0.5526128323999322,False,257,13
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_transporte_mensal,dln_petroleo_brl,ipca_transporte_mensal,pos_out2016,12,3,0.3510448080775319,0.33624356275315753,0.29647640660499963,-0.20202663565608425,0.9041162518111481,False,257,13
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_transporte_mensal,dln_petroleo_brl,ipca_transporte_mensal,pre_out2016,24,3,-0.05295839123711943,0.3541326321590515,0.8811244352705787,-0.6354547356658068,0.5295379531915679,False,245,25
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_transporte_mensal,dln_petroleo_brl,ipca_transporte_mensal,pos_out2016,24,3,-0.2641158309444336,0.2188459631610613,0.22748713487436367,-0.6240854071935935,0.0958537453047264,False,245,25
