h,coef,se,t,pvalor,ci_low,ci_high,nobs
0,0.18622106642059255,0.14528137164763108,1.2817958992860943,0.19991425309822441,-0.05276678993976058,0.4252089227809457,266
1,0.5323655022197914,0.3059323722647843,1.7401411242581066,0.08183424068926821,0.029106749844221236,1.0356242545953616,265
2,0.6493775766985,0.4265241534530173,1.522487229483548,0.12788704286224858,-0.052254655731713395,1.3510098091287135,264
3,0.4799381571616168,0.4390370978981872,1.093160827317865,0.27432319287585405,-0.24227786888090108,1.2021541832041347,263
4,0.1844657012927922,0.4664939426973167,0.39543000328405603,0.6925255700955559,-0.5829168344442938,0.9518482370298781,262
5,0.016676578424601716,0.5253744420070522,0.03174227197062217,0.9746775837001134,-0.8475643786769992,0.8809175355262026,261
6,-0.10012713628216134,0.5827685489212577,-0.17181286887822472,0.8635846480732058,-1.0587813992576303,0.8585271266933077,260
7,-0.14311296161844078,0.611033829406725,-0.23421446527337833,0.8148184856447722,-1.1482636109925035,0.862037687755622,259
8,0.011036254799096836,0.645441734899389,0.017098762293109478,0.9863578263158221,-1.0507153991103984,1.0727879087085919,258
9,0.12295939273429374,0.6634550446960613,0.18533191316771624,0.8529687084988555,-0.9684241557907272,1.2143429412593147,257
10,0.06299364632968898,0.6961795364467463,0.09048477157372986,0.9279019948327834,-1.0822216911252087,1.2082089837845866,256
11,-0.1254871709862947,0.7470001017234684,-0.16798815782858986,0.8665925953704152,-1.3543023383214003,1.1033279963488107,255
12,-0.3316649126301938,0.7500801949892382,-0.44217260347068943,0.658364309428356,-1.5655468333874907,0.902217008127103,254
13,-0.29727917367645906,0.7381393978384971,-0.4027412363396201,0.6871385948468547,-1.5115184831207868,0.9169601357678687,253
14,-0.4060545316199371,0.8074190495827537,-0.502904324377499,0.6150315406364966,-1.734258868183567,0.9221498049436927,252
15,-0.18214660997681728,0.8106431833793617,-0.22469393897509282,0.8222173800532468,-1.5156546466358671,1.1513614266822327,251
16,0.1210030595697309,0.8478451888627726,0.14271834193225075,0.8865126302420676,-1.27370227610953,1.5157083952489918,250
17,0.33262849772370784,0.9568790151716245,0.34761813400625996,0.7281269857041742,-1.2414374822336147,1.9066944776810302,249
18,0.8208726839232746,1.0032344003169402,0.8182262128012614,0.41322803007422015,-0.8294479045980921,2.4711932724446415,248
19,0.8266010487510235,1.0197000835898884,0.8106315396591385,0.41757729887904005,-0.850805588754343,2.50400768625639,247
20,0.5806264047639794,1.0569425131801815,0.5493453026285806,0.5827685032827195,-1.158044029417419,2.319296838945378,246
21,0.35814862966550043,1.128583787216176,0.31734341191355286,0.7509830403837565,-1.4983717003051091,2.2146689596361098,245
22,0.42813872929032293,1.180982980887562,0.36252743368795826,0.7169579266576838,-1.5145782742697167,2.3708557328503623,244
23,0.532581983565566,1.1642715813046336,0.4574379312503506,0.6473563057913614,-1.3826447676805564,2.447808734811688,243
24,0.40065907106263754,1.2583633834152526,0.31839695619180486,0.7501838468464477,-1.669348694655453,2.4706668367807283,242
