h,coef,se,t,pvalor,ci_low,ci_high,nobs
0,-0.0010382649950997757,0.02081671900911464,-0.049876495649730845,0.9602208077403431,-0.03528176776509336,0.03320523777489381,269
1,0.03910711636761474,0.04029000500226721,0.9706406431424889,0.3317272593756312,-0.02716994186111482,0.1053841745963443,268
2,0.06585871676908302,0.06282811026992868,1.0482364738670944,0.2945296698056955,-0.03749352462494966,0.1692109581631157,267
3,0.07804995976689652,0.0775998607602357,1.0058002553387502,0.3145116644557836,-0.0496018111836912,0.20570173071748424,266
4,0.08117824191128374,0.08781963146083117,0.9243746592980228,0.3552912836104132,-0.06328505184178355,0.22564153566435102,265
5,0.07764686771445845,0.09853983366653038,0.7879744142579332,0.43071167189904735,-0.08445115866698402,0.2397448940959009,264
6,0.04831982592702813,0.11110751602706695,0.4348925046191917,0.6636404554120199,-0.134452037937497,0.23109168979155326,263
7,0.06502648053120769,0.12342520431320664,0.5268492840910759,0.5982982551244036,-0.13800798056401722,0.26806094162643257,262
8,0.07687807720146461,0.13414469209992982,0.5730981673445193,0.5665782280378471,-0.14378994130291994,0.29754609570584917,261
9,0.08588655029472383,0.142745839466754,0.6016746310474926,0.5473907399969461,-0.1489303556280865,0.32070345621753416,260
10,0.09127506067423474,0.16221613935428594,0.5626755823283816,0.5736558142367051,-0.17557048856356566,0.35812060991203515,259
11,0.06923210721766287,0.17405915717902537,0.3977504449619703,0.6908141489556593,-0.21709520634183388,0.35555942077715963,258
12,0.04054191371246238,0.1901074257432245,0.21325791748514752,0.8311257954877501,-0.2721848016351419,0.35326862906006673,257
13,0.010977423890571124,0.20432488133895044,0.05372534083287143,0.9571539928896841,-0.3251370059120024,0.3470918536931446,256
14,0.008104664152811945,0.20583652855394574,0.039374275352141254,0.9685919892955077,-0.33049642531842877,0.3467057536240527,255
15,0.02066781410053676,0.21020314291492778,0.09832304985516473,0.9216757757215609,-0.32511635599451943,0.36645198419559294,254
16,-0.00200632237053831,0.21668117726991928,-0.009259329286544528,0.9926122296843287,-0.3584468589795555,0.3544342142384789,253
17,-0.016039640554865828,0.22284738972075693,-0.0719758960379325,0.9426210902633092,-0.382623596645511,0.3505443155357793,252
18,-0.042036170223216894,0.22456228067723172,-0.1871915893285587,0.8515104190277127,-0.41144112193726307,0.3273687814908293,251
19,-0.06785424211727042,0.23398076038859236,-0.2899992375637165,0.7718168208882851,-0.4527525929565049,0.31704410872196404,250
20,-0.09617439975565892,0.23220971475908772,-0.41417044009307563,0.6787492885135625,-0.47815938053435825,0.28581058102304036,249
21,-0.13041620555309535,0.22930156581188715,-0.5687540993945297,0.5695230283740551,-0.5076172813136497,0.24678487020745904,248
22,-0.1360721313957087,0.22805579789144292,-0.596661574289291,0.5507333523033435,-0.5112239189271324,0.23907965613571494,247
23,-0.15321719357960456,0.22256742101085109,-0.6884080018707437,0.49119588621685595,-0.5193406011424546,0.2129062139832455,246
24,-0.21285562972298896,0.22381439393919278,-0.9510363742772453,0.3415859113178009,-0.581030307752961,0.15531904830698315,245
