h,coef,se,t,pvalor,ci_low,ci_high,nobs,arquivo,h_ref,tipo,significativo_10pct,coef_iv,se_iv,t_iv,pvalor_iv,first_stage_f,first_stage_pvalue,metodo
0.0,,,,,0.3470035549859052,1.835965080569568,266.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_etanol.csv,0,LP_IV,True,1.0914843177777365,0.4525718922746695,2.411736867466144,0.0158767352161391,127.10254376451482,8.554565543425317e-24,2SLS_manual_aproximado
3.0,,,,,0.5801990223263116,4.144015862298878,263.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_etanol.csv,3,LP_IV,True,2.362107442312595,1.0832270030311753,2.18062090005396,0.0292114679636007,125.46620047070569,1.6540555902771758e-23,2SLS_manual_aproximado
6.0,,,,,0.5102861046661524,4.967132485423992,260.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_etanol.csv,6,LP_IV,True,2.738709295045072,1.3546645534218356,2.021688164887158,0.0432085773092117,121.87490970959092,6.055341471629095e-23,2SLS_manual_aproximado
12.0,,,,,-3.3471250010692906,3.580539394934126,254.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_etanol.csv,12,LP_IV,False,0.116707196932418,2.105673068694048,0.0554251268478257,0.955799778271332,117.21355766006826,3.5730799869398616e-22,2SLS_manual_aproximado
18.0,,,,,-3.0734277312971288,4.755319984299968,248.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_etanol.csv,18,LP_IV,False,0.8409461265014196,2.3795585761693303,0.3534042552779661,0.7237853961367597,110.73558745858624,3.860291097118272e-21,2SLS_manual_aproximado
24.0,,,,,-4.548371403505012,3.8949998776825487,242.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_etanol.csv,24,LP_IV,False,-0.3266857629112318,2.566374249601082,-0.1272946698876876,0.8987071788033911,108.06855446729,1.1826766670529392e-20,2SLS_manual_aproximado
0.0,,,,,0.3083860399790743,1.3369175838784493,266.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina.csv,0,LP_IV,True,0.8226518119287618,0.3126235695742781,2.6314452651443574,0.0085022561317006,128.4877317962079,5.4545954391455896e-24,2SLS_manual_aproximado
3.0,,,,,0.018107022334217,2.438695965107612,263.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina.csv,3,LP_IV,True,1.2284014937209145,0.7357413199919134,1.6696105823367593,0.0949964353134543,126.85769890222552,1.0524856991229288e-23,2SLS_manual_aproximado
6.0,,,,,-0.960926311816084,1.845052265196797,260.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina.csv,6,LP_IV,False,0.4420629766903565,0.8528810264476842,0.518317283398346,0.604236916083101,123.26448743983416,3.845397850505025e-23,2SLS_manual_aproximado
12.0,,,,,-3.841369028749682,0.7697911880349444,254.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina.csv,12,LP_IV,False,-1.535788920357369,1.4015684549497345,-1.0957644736749217,0.2731818593205275,118.68447692633144,2.204928086353301e-22,2SLS_manual_aproximado
