h,coef_pre2015,se_pre2015,pvalor_pre2015,ci_low_pre2015,ci_high_pre2015,coef_pos2015,se_pos2015,pvalor_pos2015,ci_low_pos2015,ci_high_pos2015,diff_pos_menos_pre,pvalor_wald_diff,nobs
11,1.266222945272888,0.6811523866558913,0.06303532557997439,0.14572726922394685,2.3867186213218288,1.3401427552530263,0.3332712570131959,5.790804039263731e-05,0.791911537466319,1.8883739730397335,0.07391980998013836,0.9289972076949423,258
12,1.1231013194914803,0.7139808760270024,0.1157157692476163,-0.0513972215729388,2.2975998605558994,1.2634482345283229,0.3418005949280775,0.00021863674172769017,0.7011862558716354,1.8257102131850105,0.1403469150368426,0.8739436469064084,257
13,1.0256449921043234,0.7804647800224505,0.18879693723887359,-0.2582195710326076,2.309509555241254,1.244074820316503,0.36793513197283817,0.0007216103195107157,0.6388215282211843,1.849328112411822,0.2184298282121797,0.8243589925934974,256
14,0.9784082417021535,0.9085508177808892,0.2815299267231288,-0.5161578535474093,2.472974336951716,1.2380653024578425,0.362950227144413,0.0006469757661447682,0.6410121788052832,1.8351184261104019,0.25965706075568906,0.8144480166822934,255
15,0.9795935564444838,0.973014130336313,0.3140492068734998,-0.6210146879587513,2.5802018008477186,1.252861458523231,0.37938386253719003,0.0009587550556092977,0.6287750046495534,1.8769479123969086,0.2732679020787472,0.8170591686695,254
16,1.0372112135223068,0.9813064416446381,0.29052539834869406,-0.5770378829831229,2.6514603100277365,1.2717559689556408,0.33413820747432127,0.00014118806261342564,0.7220986176603823,1.8214133202508993,0.23454475543333397,0.8393211521415301,253
17,0.8716475073670252,1.0029407035171383,0.38479693996643716,-0.7781899499186672,2.5214849646527178,1.2086946151761548,0.2853457626663269,2.2764340507219888e-05,0.7393008355900471,1.6780883947622627,0.3370471078091296,0.7661870631078193,252
18,0.7657172507919083,0.9844370942574528,0.4366737041266533,-0.8536817692616017,2.385116270845418,1.1656125610394314,0.280949350997132,3.3417124187043e-05,0.7034508786491493,1.6277742434297136,0.3998953102475231,0.7144463788475308,251
19,0.7540062476889956,0.9784260635406246,0.44092520116466694,-0.8555046268353318,2.363517122213323,1.0277882744221802,0.2715165417405341,0.00015348527353130833,0.5811435632590016,1.4744329855853588,0.27378202673318464,0.8005594038383153,250
20,0.7608791171927786,0.9575837410448581,0.42685650207732173,-0.8143461368260131,2.33610437121157,1.136966684243058,0.2745815947789149,3.462108673182611e-05,0.6852799608317428,1.588653407654373,0.37608756705027935,0.7254246036605316,249
21,0.7573690828542048,0.9593766730812914,0.4298556388109184,-0.8208055443645195,2.335543710072929,1.1447014060001355,0.2589106008051485,9.814399159090027e-06,0.7187934676756662,1.5706093443246048,0.3873323231459307,0.7183837027483392,248
22,0.6421534170115137,0.9655357449382639,0.5060027017566897,-0.9461528834119304,2.230459717434958,1.1427154016436842,0.2599610531046962,1.1040734847511493e-05,0.715079469286459,1.5703513340009094,0.5005619846321705,0.6458526558681363,247
23,0.48374484752952696,0.9451766358655603,0.6087884389873662,-1.0710707184693198,2.0385604135283737,1.0815240252782052,0.27469951051774033,8.246651412149975e-05,0.6296433304765223,1.5334047200798882,0.5977791777486783,0.5773395577926443,246
24,0.43220057534015227,0.9552904607154991,0.6509603606694998,-1.1392522325368437,2.003653383217148,0.9435278661474772,0.26492320774437794,0.00036872163279260073,0.5077291894079754,1.379326542886979,0.511327290807325,0.6332184182660553,245
