h,coef_pre2015,se_pre2015,pvalor_pre2015,ci_low_pre2015,ci_high_pre2015,coef_pos2015,se_pos2015,pvalor_pos2015,ci_low_pos2015,ci_high_pos2015,diff_pos_menos_pre,pvalor_wald_diff,nobs
14,1.0776094625081993,1.1678070717878317,0.35613059016630966,-0.8434331705827838,2.9986520955991827,1.583245169390151,1.136301803714933,0.1635195499929365,-0.2859712977209139,3.4524616365012157,0.5056357068819517,0.7325850987064544,255
15,1.2533003467411834,1.212611247869823,0.3013442734005082,-0.7414451560046755,3.2480458494870423,2.0661771087813467,1.2782685979794517,0.10601060566385291,-0.036574734894851524,4.168928952457545,0.8128767620401633,0.5952703394921334,254
16,1.5050205009374458,1.2566332471913007,0.23104905847767665,-0.5621411906922438,3.5721821925671353,2.6774974019056237,1.2834796569797646,0.036967414387016014,0.5661733661739108,4.788821437637337,1.172476900968178,0.43741893471162496,253
17,1.7817353488984446,1.3267240168371368,0.17928539908282792,-0.4007256587986454,3.9641963565955347,2.9424046488923903,1.2470294837400284,0.018298054983826095,0.8910411481400433,4.993768149644737,1.1606692999939456,0.4759575690729756,252
18,2.048236067380431,1.3796170858790175,0.13763895281111355,-0.2212340388905525,4.317706173651414,3.607629326530504,1.1496734759576066,0.0017012811928559981,1.7164164585802413,5.498842194480767,1.559393259150073,0.3096322425595418,251
19,2.1367941913777653,1.3948162526094237,0.12553381236561081,-0.1576785441647366,4.431266926920268,3.243962326873296,1.116532452981458,0.003667956428470333,1.407266441718798,5.080658212027794,1.107168135495531,0.44928446534524713,250
20,2.250235339018526,1.4499153114518528,0.12066770660852381,-0.13487534831977177,4.6353460263568245,2.755544753656754,1.191167506371905,0.020705368380941985,0.7960742056749703,4.715015301638537,0.5053094146382278,0.7335101814520937,249
21,2.054546588494743,1.4434038660624637,0.15461912339209857,-0.3198527711780099,4.428945948167495,2.5069097320235794,1.3313074952143227,0.059694492760827264,0.31690890239601854,4.696910561651141,0.45236314352883644,0.769843871815575,248
22,1.8919395631585003,1.4561019228522083,0.1938347901235773,-0.5033480999333821,4.2872272262503826,2.530762475391007,1.2590804906803301,0.04443029033753588,0.4595750682218642,4.601949882560151,0.6388229122325069,0.6699617261837484,247
23,1.8097148089342592,1.544040892807174,0.24117134540417395,-0.7302324597335423,4.34966207760206,1.8237405098809052,1.1606239793915711,0.11610256932221374,-0.08548593621822942,3.73296695598004,0.014025700946646014,0.9924663285497429,246
24,1.8889966672602188,1.5515555439175626,0.22341947891172587,-0.6633122024841716,4.4413055370046095,1.3401680842595571,1.287989670783829,0.29810231684833355,-0.7785749241798416,3.4589110926989557,-0.5488285830006616,0.7293192871553666,245
