h,coef,se,t,pvalor,ci_low,ci_high,nobs
0,0.854356009793263,0.18985469349782796,4.500052087482564,6.793681338918327e-06,0.542045038989336,1.1666669805971899,269
1,1.6577884213615406,0.35394349334575403,4.683765777669233,2.816518373694147e-06,1.0755513748077752,2.2400254679153058,268
2,1.9194877616368173,0.5119292175963197,3.7495178936054083,0.00017717485516233192,1.0773641986908715,2.761611324582763,267
3,1.8937135124457194,0.5376408487351563,3.5222649411792912,0.00042787629740893086,1.0092943162763874,2.7781327086150513,266
4,1.727883517838772,0.535198039397357,3.228493736233416,0.0012444398414573048,0.8474827430301196,2.6082842926474243,265
5,1.6029792416200308,0.5274343387168523,3.0392015156233008,0.002372061284648928,0.7353497544308087,2.470608728809253,264
6,1.3815396893443126,0.5480311979017258,2.520914310414958,0.011705035232024302,0.48002836879597355,2.2830510098926515,263
7,1.2260793601048081,0.6482955436142386,1.8912352123684715,0.058592952810219534,0.15963319085938554,2.2925255293502307,262
8,1.495997473799409,0.6996741287995982,2.138134614704176,0.03250581926521456,0.34503353192407005,2.646961415674748,261
9,1.5752196432903913,0.7686368468737643,2.04936785127749,0.04042615841964174,0.31081203018304904,2.8396272563977334,260
10,1.5066622586588563,0.7966097816949206,1.8913429049956934,0.058578584822999956,0.19623916777071182,2.8170853495470007,259
11,1.0847952111920005,0.8199111137701287,1.3230644065841204,0.1858139601371689,-0.2639585709598613,2.4335489933438623,258
12,0.8739236727384684,0.8410401272365178,1.0390986641862132,0.29875885215450504,-0.5095873365656033,2.25743468204254,257
13,0.6159467095337439,0.8181999750799159,0.7528070499801501,0.4515658696923054,-0.7299922494727178,1.9618856685402055,256
14,0.6396071545933847,0.7886736344578781,0.8109909177235786,0.41737088646860454,-0.6577609740898248,1.936975283276594,255
15,0.8408626343727867,0.8368923666872498,1.004744060100886,0.3150201063417921,-0.5358253088277392,2.217550577573313,254
16,0.8501067222224032,0.779368245511642,1.0907638681947103,0.27537679902834356,-0.4319540416442478,2.1321674860890543,253
17,0.9662670553640664,0.7393553372715607,1.3069048218815555,0.1912450382781039,-0.2499724744476508,2.1825065851757834,252
18,0.8971432489678394,0.6948940080079589,1.2910504891813142,0.1966861706217995,-0.24595739420525298,2.0402438921409316,251
19,0.1543040072993779,0.7177614701323753,0.21497950742733504,0.8297832957301424,-1.0264136110683795,1.3350216256671354,250
20,-0.208108299447179,0.8050232004325915,-0.25851217621473377,0.7960116529587298,-1.532371464158792,1.116154865264434,249
21,-0.3606538171056043,0.8730154751530029,-0.4131127424086003,0.6795240139994405,-1.7967642737322942,1.0754566395210854,248
22,-0.1862807167088018,0.7946417976047867,-0.23442098977210873,0.8146581650880846,-1.493466473768676,1.1209050403510723,247
23,-0.1645789444286327,0.7809460453597983,-0.21074304096489496,0.8330877869294588,-1.4492351890455009,1.1200773001882354,246
24,-0.43303788806184806,0.8055127703402685,-0.5375928278317949,0.5908581828283404,-1.7581063952715899,0.8920306191478936,245
