h,coef,se,t,pvalor,ci_low,ci_high,nobs
0,0.4140100114202954,0.16502071123832063,2.5088366685220977,0.012112947813498039,0.14255094143325797,0.6854690814073329,266
1,0.8368517113311189,0.28761375887426127,2.909637267029958,0.003618484491976007,0.3637270779829591,1.3099763446792787,265
2,0.8453957589305576,0.3783697002128683,2.23431146430315,0.02546258653334603,0.2229776020803893,1.467813915780726,264
3,0.5867285105641386,0.3839928526179708,1.5279672696092255,0.12652066458147024,-0.044939731992423404,1.2183967531207005,263
4,0.25944351294915535,0.392406189275494,0.6611606035780684,0.5085093233339819,-0.3860646684090322,0.9049516943073429,262
5,0.23275230891407947,0.413010876546437,0.5635500712725416,0.5730603744620201,-0.4466505830048093,0.9121552008329683,261
6,0.18281930276507763,0.4537653095544604,0.40289396063481103,0.6870262344042549,-0.5636246314520098,0.9292632369821651,260
7,-0.010980481532075259,0.47525539730402305,-0.0231043804959694,0.9815670114895731,-0.7927756100971932,0.7708146470330426,259
8,-0.06219211112628901,0.48683521773925026,-0.12774776528102205,0.8983485885098702,-0.8630360443073557,0.7386518220547778,258
9,-0.2786766886790491,0.5229174994770033,-0.5329266833826904,0.594084333319268,-1.1388759753187194,0.5815225979606213,257
10,-0.4062437979936369,0.5842176133631396,-0.6953638313898673,0.4868273210270263,-1.3672817719760015,0.5547941759887278,256
11,-0.6088014554443989,0.679468901088664,-0.8959960558444401,0.3702548697505724,-1.7265277977352511,0.5089248868464534,255
12,-0.9039263366010161,0.7565425699694487,-1.1948122584001044,0.23216038982550002,-2.148438864200759,0.340586190998727,254
13,-1.0177500287476655,0.7554032919713737,-1.347293610664108,0.177885689090595,-2.2603884440405753,0.22488838654524423,253
14,-1.0354525161203827,0.7972026409268044,-1.2988573581700582,0.1939928859404506,-2.3468508604449756,0.27594582820421043,252
15,-1.1332053034760647,0.8430259924022793,-1.3442115826665002,0.17887997722939153,-2.519983060977814,0.25357245402568473,251
16,-0.9950054868609298,0.8685642261286579,-1.1455750270717948,0.2519710351659802,-2.423793638842572,0.4337826651207125,250
17,-0.814094258604889,0.9322156951807727,-0.873289586104879,0.3825052553107374,-2.3475890771772603,0.7194005599674821,249
18,-0.7445062403846655,0.9035012898742664,-0.8240234394001507,0.4099262397899246,-2.230765862227834,0.7417533814585028,248
19,-0.8348016820333908,0.8613553180326402,-0.9691722620812295,0.33245924811657945,-2.251731180197084,0.5821278161303023,247
20,-0.8006840265984615,0.8633632962806838,-0.9274010489532729,0.3537183462369644,-2.2209166489801864,0.6195485957832633,246
21,-0.890747961962824,0.8598364422118904,-1.0359504648016722,0.3002252526176894,-2.3051789094013837,0.5236829854757357,245
22,-0.7769586654541216,0.7965006071876897,-0.9754652519317375,0.3293295299233905,-2.087202164277871,0.5332848333696278,244
23,-0.5407980384816743,0.7438926557546118,-0.7269839731554865,0.4672357737223066,-1.7645014571980107,0.6829053802346622,243
24,-0.7779634053342388,0.761922073064601,-1.0210537702433484,0.3072289641373336,-2.0313252155255075,0.4753984048570299,242
