h,coef_pre2015,se_pre2015,pvalor_pre2015,ci_low_pre2015,ci_high_pre2015,coef_pos2015,se_pos2015,pvalor_pos2015,ci_low_pos2015,ci_high_pos2015,diff_pos_menos_pre,pvalor_wald_diff,nobs,arquivo,h_ref,pre_significativo_10pct,pos_significativo_10pct,diferenca_regimes_10pct
12.0,0.3021878016898393,0.3317537414976959,0.3623586783083102,-0.2435471030738703,0.8479227064535491,1.805298989399842,0.6083168017547359,0.0030004148053978,0.8046178505133013,2.8059801282863823,1.5031111877100023,0.0533016249312694,257.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_etanol_para_ipca_transporte.csv,12,False,True,True
18.0,0.2903286675419175,0.4370540195000061,0.506507570880834,-0.4286251945355925,1.0092825296194277,1.1452917771814877,0.523100351972696,0.0285655770687984,0.2847916981864027,2.0057918561765726,0.8549631096395701,0.2499464272172522,251.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_etanol_para_ipca_transporte.csv,18,False,True,False
24.0,0.0120292483696838,0.4382378044764714,0.9781015094551756,-0.7088719399941117,0.7329304367334792,1.3313848946410154,0.3488581183640515,0.0001354085609114,0.7575132899321506,1.90525649934988,1.3193556462713316,0.0223814566229356,245.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_etanol_para_ipca_transporte.csv,24,False,True,True
0.0,0.1671171900043525,0.0323579677395311,2.409046814955676e-07,0.1138883330728239,0.2203460469358812,0.1597740307881843,0.0222480975433977,6.896614265108729e-13,0.123175910329295,0.1963721512470736,-0.0073431592161682,0.8411394013336776,269.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_geral.csv,0,True,True,False
3.0,0.2463250937302597,0.1135851670918255,0.0301101884390483,0.0594774938642067,0.4331726935963128,0.2797105398931631,0.0855791105860513,0.0010814053317471,0.1389329029791086,0.4204881768072175,0.0333854461629033,0.8073477400148268,266.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_geral.csv,3,True,True,False
6.0,0.3321780077673983,0.1670795426336512,0.0467958870326126,0.057332160135042,0.6070238553997547,0.3124736346999238,0.1104653581851757,0.0046737122999179,0.1307581204853097,0.4941891489145379,-0.0197043730674745,0.918702901579044,263.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_geral.csv,6,True,True,False
12.0,0.166455903713391,0.2759528326346432,0.5463728634806377,-0.287486505970597,0.6203983133973792,0.4274800924532703,0.1386192840365345,0.0020434548276122,0.1994513702131709,0.6555088146933696,0.2610241887398792,0.4007233698445718,257.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_geral.csv,12,False,True,False
18.0,0.1744824227294975,0.4235502295118782,0.6803745043073522,-0.5222577048175422,0.8712225502765373,0.3598834300370757,0.17545561452378,0.0402536473709144,0.0712589441454575,0.6485079159286938,0.1854010073075781,0.6941250714467144,251.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_geral.csv,18,False,True,False
24.0,0.1528186658929979,0.5396762566313986,0.7770485973762421,-0.7349487762656528,1.0405861080516488,0.2257933171727982,0.1940985393459218,0.2447109685966458,-0.0934987800512431,0.5450854143968397,0.0729746512798003,0.9067089374570964,245.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_geral.csv,24,False,False,False
0.0,0.7267074474168231,0.0670000415604509,2.0749646656940085e-27,0.6164923790498813,0.836922515783765,0.7462321640915027,0.030223613933338,1.3571907288863064e-134,0.6965143191711617,0.7959500090118438,0.0195247166746795,0.7847370210680901,269.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_transporte.csv,0,True,True,False
3.0,1.0471812052081977,0.2814691489523221,0.0001988980229231,0.5841644551816277,1.5101979552347675,1.2052136962635387,0.2154156058383831,2.2083803456070164e-08,0.8508550246593984,1.559572367867679,0.158032491055341,0.6500227347474232,266.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_transporte.csv,3,True,True,False
