h,coef_pre2015,se_pre2015,pvalor_pre2015,ci_low_pre2015,ci_high_pre2015,coef_pos2015,se_pos2015,pvalor_pos2015,ci_low_pos2015,ci_high_pos2015,diff_pos_menos_pre,pvalor_wald_diff,nobs
0,0.33635910265733926,0.09000032227598673,0.00018599956010151417,0.1883085725133411,0.4844096328013374,0.3198640600859592,0.10610607606611422,0.002573448873633527,0.1453195649572013,0.49440855521471705,-0.01649504257138007,0.8901527409670117,269
1,0.6082851599468112,0.18491378806651376,0.0010034385309777292,0.30410197857739607,0.9124683413162263,0.4331540720265852,0.16354054199487303,0.008082506670258291,0.16412988044501903,0.7021782636081513,-0.17513108792022603,0.4553331500914186,268
2,0.6666954204540363,0.24423444270276673,0.0063385164949564836,0.26492976220798503,1.0684610787000874,0.3588287734541604,0.23315067103762552,0.12379394006361324,-0.024704080402733586,0.7423616273110545,-0.30786664699987587,0.3408079566043562,267
3,0.7657089728770896,0.26612639070876754,0.004011728534942421,0.327931060161167,1.203486885593012,0.1931223073533086,0.2801655125108668,0.49062502210910863,-0.2677499607270673,0.6539945754336844,-0.572586665523781,0.12237676120788306,266
4,0.891273862743543,0.3207413961970964,0.005456132594821343,0.3636542659993195,1.4188934594877667,-0.08569998545932611,0.2675311112159782,0.7487132407360453,-0.5257886634096103,0.35438869249095806,-0.9769738482028691,0.02272298820466001,265
5,0.942930600673047,0.41404204181879567,0.022763610306581177,0.26183144188112817,1.6240297594649657,-0.16601985596805155,0.3342165991718684,0.6193700846107028,-0.7158061616057751,0.383766449669672,-1.1089504566410986,0.047289741843711965,264
6,0.8893279572394133,0.4723217242853503,0.05971582031241088,0.11235872079001197,1.6662971936888145,-0.19932931477866567,0.4355075929230497,0.6471721300659282,-0.9157393051370825,0.5170806755797511,-1.088657272018079,0.1031318056897752,263
7,0.7020671062045368,0.5125198706546785,0.17073874932420174,-0.14102808102240938,1.545162293431483,-0.19641097568578902,0.45764897633660806,0.6677967077865883,-0.9492435417595093,0.5564215903879313,-0.8984780818903259,0.21814318249827058,262
8,0.6899396492198233,0.561974398798467,0.21955714747866784,-0.23450823680365496,1.6143875352433015,-0.08173786179815612,0.47994430092456086,0.8647687265661493,-0.8712462368190588,0.7077705132227465,-0.7716775110179794,0.3390479735386837,261
9,0.7216036255026037,0.6417200601064609,0.2608079622809325,-0.33402587337252454,1.777233124377732,-0.16377946469244942,0.48697202579137944,0.7366279702048921,-0.9648484471192686,0.6372895177343698,-0.8853830901950531,0.32393030701377384,260
