h,coef_pre2015,se_pre2015,pvalor_pre2015,ci_low_pre2015,ci_high_pre2015,coef_pos2015,se_pos2015,pvalor_pos2015,ci_low_pos2015,ci_high_pos2015,diff_pos_menos_pre,pvalor_wald_diff,nobs
0,0.020191132924599772,0.01963507003880769,0.3037993812032106,-0.012108557289238882,0.052490823138438426,0.03900889147170135,0.03038354734463662,0.19918322393283772,-0.010972043910225895,0.08898982685362859,0.018817758547101576,0.5828907618527415,269
1,0.07668040623313356,0.04328388141766185,0.07646603839962829,0.005478421301079811,0.1478823911651873,0.11372616144938374,0.051840415147985465,0.028251651777430845,0.028448678530947652,0.19900364436781984,0.037045755216250184,0.5324109483011624,268
2,0.13405602535245967,0.06492099897015252,0.0389315089106802,0.027260982046558774,0.24085106865836056,0.128705629409564,0.07459827528878976,0.08447046403557071,0.005991466559504846,0.2514197922596232,-0.005350395942895658,0.9497639073459354,267
3,0.18028070174373065,0.09450718809236913,0.056444591586303224,0.024816377331783435,0.33574502615567786,0.1280079452026526,0.08103800896078972,0.11419763327873204,-0.005299579537846488,0.2613154699431517,-0.05227275654107805,0.6222199154541213,266
4,0.19533911587865962,0.11530583988638557,0.09024711851234304,0.00566100926555535,0.3850172224917639,0.12641759269633657,0.0808486594966247,0.11790389464434252,-0.006578452175611066,0.25941363756828417,-0.06892152318232306,0.5714611035810473,265
5,0.19132661540674423,0.13612276755873787,0.15985940863107095,-0.03259533722737956,0.415248568040868,0.13061131908710535,0.08527454590336317,0.12560720312765675,-0.009665308923927057,0.2708879470981378,-0.06071529631963887,0.6628917386069335,264
6,0.19308218380648867,0.15315118662954824,0.2074064043356738,-0.058851518199118213,0.44501588581209556,0.07358122245532395,0.09404598389585782,0.4339817536624253,-0.08112442105336218,0.22828686596401007,-0.11950096135116473,0.44942062677959915,263
7,0.20712969722185853,0.17306365275283064,0.2313684846864308,-0.0775600115565479,0.49181940600026497,0.07705857977456207,0.1054669840673019,0.4649980154880621,-0.09643460901614956,0.2505517685652737,-0.13007111744729646,0.4728223340611305,262
8,0.2177018068382135,0.18324055775999004,0.23480755800542585,-0.08372891067697014,0.5191325243533971,0.07280712344804109,0.11036321396361885,0.5094433936522595,-0.10874036352211193,0.2543546104181941,-0.14489468339017242,0.45189794720210763,261
9,0.22206892768174347,0.19363730984562555,0.25145220450328976,-0.09646444701431056,0.5406023023777975,0.0951439917480784,0.11927760708670868,0.4250628793658179,-0.10106767190955739,0.2913556554057142,-0.12692493593366505,0.5413953365204047,260
10,0.19944146017283887,0.2110689189288833,0.34470403237287006,-0.14776691146517418,0.5466498318108519,0.12585808423842185,0.12896379426756258,0.32910511649544283,-0.0862873573317186,0.3380035258085623,-0.07358337593441702,0.7348459917555143,259
11,0.1629597816170122,0.23755754935168089,0.49272557730420874,-0.22782238706650287,0.5537419503005272,0.13022039493563964,0.1301890266545239,0.31719391906129546,-0.08394055391105218,0.34438134378233143,-0.03273938668137255,0.8906437101142103,258
12,0.1615743566496047,0.2546382635097965,0.5257382247471569,-0.2573055868240106,0.58045430012322,0.10849653213046793,0.14477749883431296,0.4536150085192966,-0.12966245345197686,0.34665551771291275,-0.05307782451913677,0.8353971561583529,257
13,0.15366647929582694,0.26959099231172823,0.56867867001821,-0.289810703056966,0.5971436616486199,0.0750002169060883,0.16538539503748864,0.6501977093372671,-0.1970587579305805,0.3470591917427571,-0.07866626238973864,0.7763492426676625,256
14,0.11741393444674368,0.2807045703738202,0.6757402574840188,-0.3443450838181905,0.5791729527116779,0.07518510933995742,0.17301924607426444,0.6638907899068403,-0.20943155045220757,0.3598017691321224,-0.04222882510678626,0.8859256674032745,255
15,0.08228481102620133,0.2878495210264409,0.7749849602264803,-0.39122765106229396,0.5557972731146966,0.11940071369945371,0.19021254956075126,0.5301856861384608,-0.1934989303279821,0.4323003577268895,0.03711590267325238,0.9059407981481764,254
16,0.06100970774925195,0.29230206949577725,0.8346657050183952,-0.41982719657130163,0.5418466120698056,0.08620546894281834,0.1958797419523887,0.6598691390761438,-0.2360167065688611,0.40842764445449775,0.025195761193566396,0.9370553753702042,253
17,0.061995092127316756,0.3037917503517254,0.838298001072543,-0.43774233720127154,0.561732521455905,0.0499092123649697,0.184648415675181,0.7869346912797326,-0.25383743142070303,0.35365585615064243,-0.012085879762347054,0.9697516710092099,252
18,0.06541851733914916,0.3101130194134537,0.8329258449386603,-0.4447173995959822,0.5755544342742805,0.019900020543870425,0.16987324855861713,0.9067441294977341,-0.2595414733350548,0.2993415144227956,-0.04551849679527874,0.8836185246025255,251
19,0.07523394346339585,0.318411998116805,0.8132164859294098,-0.44855379343874835,0.59902168036554,-0.0350218933076287,0.16900853765369286,0.8358383066850604,-0.3130409377479535,0.24299715113269607,-0.11025583677102455,0.7263317869122097,250
20,0.05162383321236966,0.3283147055526009,0.8750565956913526,-0.4884538574216588,0.5917015238463981,-0.06979928369685488,0.16987809815239163,0.6811615180220162,-0.3492487551575391,0.20965018776382932,-0.12142311690922454,0.7142646154146937,249
21,0.025005822360645802,0.32855726372716615,0.9393332091022453,-0.5154708764705425,0.5654825211918342,-0.1134365019549768,0.17363614109165748,0.5135628516684452,-0.39906795405075335,0.17219495014079977,-0.1384423243156226,0.6842791938583845,248
22,0.01627676879930836,0.32812892421650697,0.9604373235865274,-0.5234953115368456,0.5560488491354624,-0.11884729866607349,0.18486648146230403,0.5203007916844409,-0.4229526606715637,0.18525806333941666,-0.13512406746538186,0.6998270324806789,247
23,0.023896373678007905,0.3116470439583948,0.9388799575412328,-0.48876301363355157,0.5365557609895674,-0.17453999384438845,0.2039654860817796,0.39214549183258607,-0.510063218448916,0.16098323076013904,-0.19843636752239635,0.5766360029373594,246
24,0.03589094416375903,0.2959707811538738,0.9034810145330188,-0.4509809908343634,0.5227628791618815,-0.28509379678507984,0.21442019669624288,0.18364901692925306,-0.6378150203503994,0.0676274267802397,-0.3209847409488389,0.36691082637808037,245
