h,coef_pre2015,se_pre2015,pvalor_pre2015,ci_low_pre2015,ci_high_pre2015,coef_pos2015,se_pos2015,pvalor_pos2015,ci_low_pos2015,ci_high_pos2015,diff_pos_menos_pre,pvalor_wald_diff,nobs
0,0.12048813107529799,0.15109144232867416,0.4251887299417185,-0.12805729155537102,0.369033553705967,1.1987373524607143,0.23238329155653603,2.490039433396954e-07,0.8164668378502126,1.5810078670712162,1.0782492213854162,1.076625308693068e-05,269
1,0.40868635590435237,0.2942170168079153,0.16481319687997986,-0.0753006367446683,0.8926733485533731,2.231338720101399,0.4409043500911445,4.1745138808208117e-07,1.5060510642014662,2.956626376001332,1.8226523641970467,0.0001498520585643957,268
2,0.5933089264738572,0.42946698042958315,0.16712506819003548,-0.11316425633280702,1.2997821092805215,2.519803763953857,0.633948455371838,7.044521913704843e-05,1.4769585548671835,3.5626489730405306,1.92649483748,0.005122820381621455,267
3,0.8273487873608824,0.492412124699043,0.09291922484489733,0.0173308422309566,1.637366732490808,2.3565305476415928,0.6868845570345915,0.0006019106765740499,1.2266054513196898,3.4864556439634957,1.5291817602807103,0.053582970081764394,266
4,0.9837903399426466,0.5681728856322723,0.0833629421407977,0.04914594307755871,1.9184347368077346,2.0297916388258233,0.7008470747927887,0.003777144420111779,0.8768982007916857,3.182685076859961,1.0460012988831766,0.2365353554186501,265
5,1.0188076452688672,0.6713432665816018,0.12912386995583006,-0.08555202825786767,2.123167318795602,1.8272439920253976,0.6813097061756137,0.007319265633000806,0.7064895253665131,2.947998458684282,0.8084363467565303,0.39357656142726094,264
6,1.1632825435675065,0.7002610912728433,0.0966707571881963,0.011353048423679235,2.3152120387113335,1.4204804716860802,0.7735662292817338,0.0663169677308565,0.14796402451762813,2.692996918854532,0.25719792811857367,0.8168711674064963,263
7,1.030577614213827,0.7254622125175365,0.15543869395550472,-0.16280772537752064,2.2239629538051746,1.2614592201918153,0.935980459451197,0.17774170710741088,-0.2782286356054038,2.8011470759890345,0.23088160597798835,0.85462149977647,262
8,0.789729854721721,0.7176397224378668,0.27113414814191683,-0.39078748868856994,1.9702471981320118,1.7958306252777192,1.0075125749279736,0.07467752181136497,0.13847243952120247,3.453188811034236,1.0061007705559981,0.43259083899494355,261
9,0.7059666528575302,0.7269248850606788,0.3314643069081544,-0.4898247830672863,1.9017580887823469,1.9596609762531156,1.0953261311741964,0.0735968018637152,0.1578494904715626,3.7614724620346687,1.2536943233955853,0.34447702876740305,260
10,0.12672930531858945,0.8268430268383052,0.8781862402141921,-1.2334274738304227,1.4868860844676015,2.1753949315621384,1.1007109126129262,0.04811464447294995,0.36472548031387486,3.986064382810402,2.0486656262435488,0.13058994991472203,259
11,-0.1367982447626648,0.8796023180552729,0.8764091544981317,-1.5837440579635886,1.310147568438259,1.6912208291816835,1.1261617461229907,0.13315998180931612,-0.16131524319063617,3.543756901554003,1.8280190739443483,0.18788508468876602,258
12,-0.014594281903845463,0.89866397346062,0.9870429429445974,-1.4928965182465652,1.4637079544388745,1.3103562940304443,1.138975117957896,0.24995049165067484,-0.5632577750102945,3.1839703630711833,1.3249505759342897,0.33608342425006865,257
13,-0.09491501820508358,0.9380334455312583,0.919403515841403,-1.6379800361040036,1.4481499996938365,0.9740994807909732,1.1080298907770474,0.3793321814125268,-0.8486096895372698,2.7968086511192163,1.0690144989960568,0.44349419511003796,256
14,0.026552320527964298,0.9631082957245766,0.9780055854276054,-1.5577608259389641,1.6108654669948927,0.9430431679720468,1.0532963409951437,0.37061306463684307,-0.7896293129649645,2.6757156489090583,0.9164908474440825,0.5044772774768795,255
15,-0.010662785265487277,1.0155626496657435,0.9916228551398003,-1.6812633439656353,1.6599377734346608,1.2659700777075371,1.1136441353212514,0.2556296287878074,-0.5659745248959214,3.0979146803109954,1.2766328629730244,0.38005801871238665,254
16,0.03195092928378711,1.1065077748189016,0.9769639115650436,-1.788254360293306,1.8521562188608804,1.257494462166897,0.9859710350190514,0.20217236167887442,-0.36442789043944246,2.8794168147732364,1.22554353288311,0.38710145859346845,253
17,0.29802061981467654,1.12053881106166,0.7902685597393292,-1.5452657243817542,2.1413069640111075,1.2899154016971714,0.9000114015945294,0.15179463911536134,-0.1906033539258294,2.7704341573201723,0.9918947818824949,0.4552775939263024,252
18,0.2667116785073458,1.0892966347529691,0.8065744275531446,-1.5251812856612885,2.05860464267598,1.205504508292772,0.834323446961845,0.14848915500676463,-0.16695756195946299,2.577966578545007,0.9387928297854262,0.453285225655631,251
19,0.18231151672915302,1.0798370150535541,0.8659284421235798,-1.5940203730339437,1.9586434064922496,0.12920695400524393,0.8351134723152129,0.877043763730859,-1.2445547079532815,1.5029686159637692,-0.05310456272390909,0.9675987530304946,250
20,0.16974739675528383,1.0760674299017927,0.8746554400300603,-1.6003835254331653,1.939878318943733,-0.41230895599986617,0.9104943516125682,0.6506634094077389,-1.910072164402541,1.0854542524028084,-0.58205635275515,0.6641696716556023,249
21,0.23484892152888492,1.0585718944580684,0.8244271639564196,-1.5065018448546377,1.9761996879124075,-0.6811481312079289,0.9517604116313108,0.4741939987673939,-2.246794008341435,0.8844977459255773,-0.9159970527368139,0.4854883880291879,248
22,0.22889732696044865,1.0717180185808846,0.8308747481683267,-1.5340788136051065,1.9918734675260037,-0.41398222131273166,0.8100852220770642,0.6093262726076083,-1.7465724116295025,0.9186079690040391,-0.6428795482731803,0.592480989558547,247
23,0.4787675432478973,1.0217855441417618,0.6393843782039861,-1.202069676865301,2.1596047633610955,-0.5297825122539791,0.7109956548850382,0.4561945631366361,-1.6993703645398672,0.6398053400319089,-1.0085500555018765,0.3464911164065706,246
24,0.501101733840905,1.0576635770881486,0.6356555275071519,-1.2387548504690995,2.240958318150909,-0.9516526887967575,0.6235105094969347,0.12693972078345983,-1.977327476919215,0.07402209932570003,-1.4527544226376623,0.160795410813665,245
